Goal,Exam,Chapter,Chapter Id
Banking,SBI PO Mains,Selection of a Set Equal to the Given Set,5f0712c79a10ea4cb3ba6681
Banking,SBI PO Mains,Miscellaneous,5f0712c79a10ea4cb3ba6685
Banking,SBI PO Mains,Logic,5f0712c79a10ea4cb3ba668f
Banking,IBPS RRB Office Assistant Prelims,Number System & Simplification,5f10aa947f10acd6461c4972
Banking,IBPS RRB Office Assistant Prelims,HCF & LCM,5f10aa947f10acd6461c49a0
Banking,IBPS RRB Office Assistant Prelims,Fractions and Decimals,5f10aa947f10acd6461c49c6
Banking,IBPS RRB Office Assistant Prelims,"Square and Square Roots, Cube and Cube Roots, Indices and Surds",5f10aa957f10acd6461c49dc
Banking,IBPS RRB Office Assistant Prelims,"Fundamental Operations, Vbodmas Rule, Approximation and Simplification",5f17ccaee61885046e5e28c2
Banking,IBPS RRB Office Assistant Prelims,"Polynomials and Rational Expressions (Factorization, Factor & Remainder Theorem)",5f17ccafe61885046e5e28f9
Banking,IBPS RRB Office Assistant Prelims,"Linear Equation, Quadratic Equations & Inequalities",5f17ccafe61885046e5e290f
Banking,IBPS RRB Office Assistant Prelims,"Ratio, Proportion, Variation and Partnership",5f10aa957f10acd6461c4a46
Banking,IBPS RRB Office Assistant Prelims,Average,5f10aa967f10acd6461c4a6e
Banking,IBPS RRB Office Assistant Prelims,Percentage,5f10aa967f10acd6461c4a94
Banking,IBPS RRB Office Assistant Prelims,"Profit, Loss and Discount",5f10aa967f10acd6461c4ab6
Banking,IBPS RRB Office Assistant Prelims,Simple Interest & Compound Interest and Instalments,5f10aa967f10acd6461c4ae4
Banking,IBPS RRB Office Assistant Prelims,Sequence and Series,5f10aa977f10acd6461c4b24
Banking,IBPS RRB Office Assistant Prelims,Allegation and Mixture,5f10aa977f10acd6461c4b46
Banking,IBPS RRB Office Assistant Prelims,"Time, Work and Wages",5f10aa977f10acd6461c4b60
Banking,IBPS RRB Office Assistant Prelims,"Time, Speed and Distance",5f10aa987f10acd6461c4b98
Banking,IBPS RRB Office Assistant Prelims,Clock and Calendar,5f10aa987f10acd6461c4bd0
Banking,IBPS RRB Office Assistant Prelims,Permutation & Combination and Probability,5f10aa987f10acd6461c4bde
Banking,IBPS RRB Office Assistant Prelims,Geometry-I,5f10aa987f10acd6461c4c08
Banking,IBPS RRB Office Assistant Prelims,Geometry-II,5f10aa997f10acd6461c4c16
Banking,IBPS RRB Office Assistant Prelims,Coordinate Geometry,5f10aa997f10acd6461c4c30
Banking,IBPS RRB Office Assistant Prelims,Mensuration Plane Figures,5f10aa997f10acd6461c4c42
Banking,IBPS RRB Office Assistant Prelims,Mensuration-Solid Figures,5f10aa997f10acd6461c4c64
Banking,IBPS RRB Office Assistant Prelims,Set Theory,5f10aa997f10acd6461c4c78
Banking,IBPS RRB Office Assistant Prelims,Trigonometry,5f10aa997f10acd6461c4c90
Banking,IBPS RRB Office Assistant Prelims,Logarithm,5f10aa997f10acd6461c4ca8
Banking,IBPS RRB Office Assistant Prelims,Alphabetical Test,5edde6553dc2504431c9c4da
Banking,IBPS RRB Office Assistant Prelims,Coding-Decoding Test,5edde6563dc2504431c9c4e8
Banking,IBPS RRB Office Assistant Prelims,Spotting Out the Dissimilar,5edde6563dc2504431c9c4ec
Banking,IBPS RRB Office Assistant Prelims,Analogy Test,5edde6563dc2504431c9c4f0
Banking,IBPS RRB Office Assistant Prelims,Series Completion Test,5edde6573dc2504431c9c4f6
Banking,IBPS RRB Office Assistant Prelims,Arranging in Order,5edde6573dc2504431c9c4fe
Banking,IBPS RRB Office Assistant Prelims,Direction Sense Test,5edde6573dc2504431c9c502
Banking,IBPS RRB Office Assistant Prelims,Number Test and Time Sequence Test,5edde6573dc2504431c9c506
Banking,IBPS RRB Office Assistant Prelims,Deductive Logic,5edde6583dc2504431c9c50c
Banking,IBPS RRB Office Assistant Prelims,Blood-Relation Test,5edde65b3dc2504431c9c538
Banking,IBPS RRB Office Assistant Prelims,Assigning Artificial Values to Arithmetic Signs,5edde65b3dc2504431c9c53c
Banking,IBPS RRB Office Assistant Prelims,Assumption Type Test,5edde65b3dc2504431c9c540
Banking,IBPS RRB Office Assistant Prelims,Most Essential Component and Venn Diagram,5edde65b3dc2504431c9c544
Banking,IBPS RRB Office Assistant Prelims,Statement and Arguments,5edde65b3dc2504431c9c548
Banking,IBPS RRB Office Assistant Prelims,"Ordering, Ranking and Puzzle Test",5edde65b3dc2504431c9c54c
Banking,IBPS RRB Office Assistant Prelims,Model Paper,5edde65d3dc2504431c9c562
Banking,IBPS RRB Office Assistant Prelims,(Solved Paper) IBPS - RRB Office Assistant Preliminary Exam (Based on Memory),5ef48de5e52bc182d35b3b5c
Banking,IBPS RRB Office Assistant Prelims,(Model Paper) IBPS - RRB Office Assistant Exam,5ef35ffbe52bc182d35a573b
Banking,IBPS RRB Office Assistant Prelims,I.B.P.S Regional Rural Banks Office Assistants Preliminary Exam,5f158f517f10acd646210903
Banking,IBPS RRB Office Assistant Prelims,Model Paper,5f158f517f10acd646210910
Banking,IBPS RRB Office Assistant Prelims,Alphabetical Test,5f158f517f10acd64621091a
Banking,IBPS RRB Office Assistant Prelims,Coding - Decoding Test,5f158f517f10acd64621092e
Banking,IBPS RRB Office Assistant Prelims,Spotting out the Dissimilar or Classification,5f158f517f10acd646210933
Banking,IBPS RRB Office Assistant Prelims,Analogy Test,5f158f517f10acd646210939
Banking,IBPS RRB Office Assistant Prelims,Series Completion Test,5f158f517f10acd64621093e
Banking,IBPS RRB Office Assistant Prelims,"Order, Rank and Sitting Arrangement",5f158f517f10acd646210949
Banking,IBPS RRB Office Assistant Prelims,Direction Sense Test,5f158f517f10acd64621094e
Banking,IBPS RRB Office Assistant Prelims,Number and Time Sequence Test,5f158f517f10acd646210953
Banking,IBPS RRB Office Assistant Prelims,Syllogism,5f158f517f10acd64621095d
Banking,IBPS RRB Office Assistant Prelims,Blood-Relation Test,5f158f517f10acd64621097d
Banking,IBPS RRB Office Assistant Prelims,Assigning Artificial Values to Arithmetical Signs,5f158f517f10acd646210982
Banking,IBPS RRB Office Assistant Prelims,Statement and Assumption,5f158f517f10acd646210989
Banking,IBPS RRB Office Assistant Prelims,Statement and Arguments,5f158f517f10acd64621098e
Banking,IBPS RRB Office Assistant Prelims,Puzzle Test,5f158f517f10acd646210993
Banking,IBPS RRB Office Assistant Prelims,Sequential Output Tracing,5f158f527f10acd6462109aa
Banking,IBPS RRB Office Assistant Prelims,Decision Making,5f158f527f10acd6462109b8
Banking,IBPS RRB Office Assistant Prelims,Inequality,5f158f527f10acd6462109bd
Banking,IBPS RRB Office Assistant Prelims,Data Sufficiency,5f158f527f10acd6462109c2
Banking,IBPS RRB Office Assistant Prelims,Number System,5f158f527f10acd6462109c8
Banking,IBPS RRB Office Assistant Prelims,Percentage,5f158f527f10acd6462109ee
Banking,IBPS RRB Office Assistant Prelims,Profit and Loss,5f158f527f10acd6462109f5
Banking,IBPS RRB Office Assistant Prelims,"Partnership, Ratio & Proportion",5f158f537f10acd646210a0e
Banking,IBPS RRB Office Assistant Prelims,Simple & Compound Interest,5f158f537f10acd646210a20
Banking,IBPS RRB Office Assistant Prelims,Time and Work,5f158f537f10acd646210a2a
Banking,IBPS RRB Office Assistant Prelims,Time and Distance,5f158f537f10acd646210a31
Banking,IBPS RRB Office Assistant Prelims,Average,5f158f537f10acd646210a38
Banking,IBPS RRB Office Assistant Prelims,Area,5f158f537f10acd646210a3f
Banking,IBPS RRB Office Assistant Prelims,Problems Based on Ages,5f158f537f10acd646210a44
Banking,IBPS RRB Office Assistant Prelims,Interpretation of Data,5f158f537f10acd646210a4b
Banking,IBPS RRB Office Assistant Prelims,Miscellaneous,5f158f537f10acd646210a53
CBSE,9th CBSE,Matter in Our Surroundings,5eea2a54f547650828b5779e
CBSE,9th CBSE,Is Matter Around Us Pure,5eea2a54f547650828b577c3
CBSE,9th CBSE,Atoms and Molecules,5eea2a54f547650828b577d5
CBSE,9th CBSE,Structure of the Atom,5eea2a54f547650828b57801
CBSE,9th CBSE,The Fundamental Unit of Life,5eea2a54f547650828b57828
CBSE,9th CBSE,Tissues,5eea2a55f547650828b57862
CBSE,9th CBSE,Diversity in Living Organisms,5eea2a55f547650828b5793e
CBSE,9th CBSE,Why Do We Fall Ill,5eea2a57f547650828b57a68
CBSE,9th CBSE,Motion,5eea2a56f547650828b579bd
CBSE,9th CBSE,Force and Laws of Motion,5eea2a56f547650828b579e2
CBSE,9th CBSE,Gravitation,5eea2a57f547650828b579fe
CBSE,9th CBSE,Work and Energy,5eea2a57f547650828b57a18
CBSE,9th CBSE,Sound,5eea2a57f547650828b57a38
CBSE,9th CBSE,Natural Resources,5eea2a58f547650828b57a9f
CBSE,9th CBSE,Improvement in Food Resources,5eea2a58f547650828b57ad7
CBSE,9th CBSE,"Solution, Colloid and Suspension",5f008d3427278334e9eaff68
CBSE,9th CBSE,Mixture and Compound,5f008d3527278334e9eaff81
CBSE,9th CBSE,Separation of Components of Mixture,5f008d3627278334e9eaff9b
CBSE,9th CBSE,Types of Reactions and Changes,5f008d3627278334e9eaffb9
CBSE,9th CBSE,Slide of Onion Peel and Cheek Cells,5f008d3627278334e9eaffd5
CBSE,9th CBSE,Plant and Animal Tissues,5f008d3627278334e9eafff7
CBSE,9th CBSE,Melting Point of Ice and Boiling Point of Water,5f008d3627278334e9eb0023
CBSE,9th CBSE,Sound,5f008d3627278334e9eb0035
CBSE,9th CBSE,Density of Solid,5f008d3727278334e9eb004f
CBSE,9th CBSE,Archimedes' Principle,5f008d3727278334e9eb005e
CBSE,9th CBSE,Velocity of a Pulse in Slinky,5f008d3727278334e9eb006c
CBSE,9th CBSE,Plant Kingdom,5f008d3727278334e9eb0098
CBSE,9th CBSE,Animal Kingdom,5f008d3727278334e9eb009e
CBSE,9th CBSE,Law of Conservation of Mass,5f008d3727278334e9eb00a8
CBSE,9th CBSE,Features of Monocot and Dicot Plants,5f008d3727278334e9eb00b6
CBSE,9th CBSE,MATTER IN OUR SURROUNDINGS,5f05fa6e9a10ea4cb3b90468
CBSE,9th CBSE,IS MATTER AROUND US PURE,5f05fa6f9a10ea4cb3b90498
CBSE,9th CBSE,ATOMS AND MOLECULES,5f05fa6f9a10ea4cb3b904d7
CBSE,9th CBSE,STRUCTURE OF THE ATOM,5f05fa6f9a10ea4cb3b9050d
CBSE,9th CBSE,THE FUNDAMENTAL UNIT OF LIFE,5f05fa6f9a10ea4cb3b90535
CBSE,9th CBSE,TISSUES,5f05fa709a10ea4cb3b90559
CBSE,9th CBSE,DIVERSITY IN LIVING ORGANISMS,5f05fa709a10ea4cb3b90579
CBSE,9th CBSE,MOTION,5f05fa719a10ea4cb3b905bf
CBSE,9th CBSE,FORCE AND LAWS OF MOTION,5f05fa719a10ea4cb3b905e5
CBSE,9th CBSE,GRAVITATION,5f05fa719a10ea4cb3b905f5
CBSE,9th CBSE,FLOATATION,5f05fa719a10ea4cb3b90619
CBSE,9th CBSE,"WORK, POWER AND ENERGY",5f05fa719a10ea4cb3b90629
CBSE,9th CBSE,SOUND,5f05fa719a10ea4cb3b90645
CBSE,9th CBSE,WHY DO WE FALL ILL,5f05fa729a10ea4cb3b90667
CBSE,9th CBSE,NATURAL RESOURCES,5f05fa729a10ea4cb3b9068d
CBSE,9th CBSE,IMPROVEMENT IN FOOD RESOURCES,5f05fa729a10ea4cb3b906b3
CBSE,9th CBSE,MATTER IN OUR SURROUNDINGS,5f217684df29eca07a22032e
CBSE,9th CBSE,IS MATTER AROUND US PURE?,5f217684df29eca07a220338
CBSE,9th CBSE,ATOMS AND MOLECULES,5f217684df29eca07a220348
CBSE,9th CBSE,STRUCTURE OF THE ATOM,5f217684df29eca07a220356
CBSE,9th CBSE,THE FUNDAMENTAL UNIT OF LIFE,5f217684df29eca07a220364
CBSE,9th CBSE,TISSUES,5f217684df29eca07a22036c
CBSE,9th CBSE,DIVERSITY IN LIVING ORGANISMS,5f217684df29eca07a220372
CBSE,9th CBSE,MOTION,5f217684df29eca07a220382
CBSE,9th CBSE,FORCE AND LAWS OF MOTION,5f217684df29eca07a220392
CBSE,9th CBSE,GRAVITATION,5f217684df29eca07a2203a4
CBSE,9th CBSE,WORK AND ENERGY,5f217685df29eca07a2203b0
CBSE,9th CBSE,SOUND,5f217685df29eca07a2203b6
CBSE,9th CBSE,WHY DO WE FALL ILL?,5f217685df29eca07a2203c4
CBSE,9th CBSE,NATURAL RESOURCES,5f217685df29eca07a2203ce
CBSE,9th CBSE,IMPROVEMENT IN FOOD RESOURCES,5f217685df29eca07a2203de
CBSE,9th CBSE,MOTION,5efb9d6127278334e9e63449
CBSE,9th CBSE,FORCE AND LAWS OF MOTION,5efb9d6127278334e9e634a9
CBSE,9th CBSE,GRAVITATION,5efb9d6227278334e9e634df
CBSE,9th CBSE,WORK AND ENERGY,5efb9d6227278334e9e63549
CBSE,9th CBSE,SOUND,5efb9d6327278334e9e635a4
CBSE,9th CBSE,Motion,5f047eb827278334e9eee119
CBSE,9th CBSE,Force And Laws Of Motion,5f047eb827278334e9eee175
CBSE,9th CBSE,Gravitation,5f047eb827278334e9eee1af
CBSE,9th CBSE,Floating Bodies,5f047eb927278334e9eee1cf
CBSE,9th CBSE,Work And Energy,5f047eb927278334e9eee1f2
CBSE,9th CBSE,Sound,5f047eb927278334e9eee227
CBSE,9th CBSE,Motion,5f05ec799a10ea4cb3b8ce68
CBSE,9th CBSE,Force And Laws Of Motion,5f05ec7a9a10ea4cb3b8cf22
CBSE,9th CBSE,Gravitation,5f05ec7b9a10ea4cb3b8cfcc
CBSE,9th CBSE,Floatation,5f05ec7c9a10ea4cb3b8d020
CBSE,9th CBSE,Work And Energy,5f05ec7c9a10ea4cb3b8d064
CBSE,9th CBSE,Sound,5f05ec7d9a10ea4cb3b8d0ec
CBSE,9th CBSE,MOTION,5f0eda5d7f10acd64618b601
CBSE,9th CBSE,FORCE AND LAWS OF MOTION,5f0eda5d7f10acd64618b697
CBSE,9th CBSE,GRAVITATION,5f0eda5e7f10acd64618b6e1
CBSE,9th CBSE,FLOATATION,5f0eda5e7f10acd64618b723
CBSE,9th CBSE,"WORK, ENERGY & POWER",5f0eda5e7f10acd64618b750
CBSE,9th CBSE,SOUND,5f0eda5f7f10acd64618b7c0
CBSE,9th CBSE,Motion,5f21b19adf29eca07a225a77
CBSE,9th CBSE,Force and Laws of Motion,5f21b19bdf29eca07a225af3
CBSE,9th CBSE,Gravitation,5f21b19cdf29eca07a225b73
CBSE,9th CBSE,Work and Energy,5f21b19ddf29eca07a225be9
CBSE,9th CBSE,Sound,5f21b19edf29eca07a225c7f
CBSE,9th CBSE,Motion,5f2455e010f983a2e9313a28
CBSE,9th CBSE,Force and Laws of Motion,5f2455e210f983a2e9313b05
CBSE,9th CBSE,Gravitation,5f2455e210f983a2e9313b5d
CBSE,9th CBSE,Floatation,5f2455e210f983a2e9313b7b
CBSE,9th CBSE,Work and Energy,5f2455e210f983a2e9313b93
CBSE,9th CBSE,Sound,5f2455e310f983a2e9313c2c
CBSE,9th CBSE,MATTER IN OUR SURROUNDINGS,5f4643c31053df644b9f461a
CBSE,9th CBSE,IS MATTER AROUND US PURE?,5f4643c41053df644b9f4642
CBSE,9th CBSE,ATOMS AND MOLECULES,5f4643c41053df644b9f466e
CBSE,9th CBSE,STRUCTURE OF THE ATOM,5f4643c41053df644b9f4694
CBSE,9th CBSE,THE FUNDAMENTAL UNIT OF LIFE,5f4643c41053df644b9f46b2
CBSE,9th CBSE,TISSUES,5f4643c41053df644b9f46c4
CBSE,9th CBSE,DIVERSITY IN LIVING ORGANISMS,5f4643c51053df644b9f46da
CBSE,9th CBSE,MOTION,5f4643c51053df644b9f4714
CBSE,9th CBSE,FORCE AND LAWS OF MOTION,5f4643c51053df644b9f4738
CBSE,9th CBSE,GRAVITATION,5f4643c51053df644b9f474a
CBSE,9th CBSE,WORK AND ENERGY,5f4643c51053df644b9f476e
CBSE,9th CBSE,SOUND,5f4643c61053df644b9f478e
CBSE,9th CBSE,WHY DO WE FALL ILL?,5f4643c61053df644b9f47ac
CBSE,9th CBSE,NATURAL RESOURCES,5f4643c61053df644b9f47d0
CBSE,9th CBSE,IMPROVEMENT IN FOOD RESOURCES,5f4643c61053df644b9f47f0
CBSE,9th CBSE,The Fundamental Unit of Life,5ebecb66c2ecd10116811892
CBSE,9th CBSE,Tissues,5ebecb6bc2ecd1011681198f
CBSE,9th CBSE,Improvement in Food Resources,5ebecb75c2ecd10116811b52
CBSE,9th CBSE,Diversity in Living Organisms,5ebecb7ec2ecd10116811d07
CBSE,9th CBSE,Why Do We Fall III (Health and Diseases),5ebecb91c2ecd10116811fd6
CBSE,9th CBSE,Natural Resources,5ebecb94c2ecd10116812078
CBSE,9th CBSE,The Fundamental Unit of Life,5ed93a0b44008f129d19669b
CBSE,9th CBSE,Tissues,5ed93a0e44008f129d1966e9
CBSE,9th CBSE,Diversity in the Living Organisms,5ed93a1444008f129d196773
CBSE,9th CBSE,Why do We Fall Ill?,5ed93a1944008f129d19681c
CBSE,9th CBSE,Improvement in Food Resources,5ed93a1d44008f129d19686c
CBSE,9th CBSE,Natural Resources,5ed93a2b44008f129d19698f
CBSE,9th CBSE,Improvement in Food Resources,5ed9f76844008f129d19cb0c
CBSE,9th CBSE,The Fundamental Unit of Life,5ed9f77844008f129d19cc50
CBSE,9th CBSE,Tissues,5ed9f77d44008f129d19cca6
CBSE,9th CBSE,Diversity in Living Organisms,5ed9f78344008f129d19cd2a
CBSE,9th CBSE,Why do We Fall Ill?,5ed9f78844008f129d19cdb2
CBSE,9th CBSE,Natural Resources,5ed9f78d44008f129d19ce1e
CBSE,9th CBSE,The Fundamental Unit of Life,5eda614f44008f129d1a0efa
CBSE,9th CBSE,Tissues,5eda615444008f129d1a0f58
CBSE,9th CBSE,Diversity in Living Organisms,5eda615844008f129d1a0fb8
CBSE,9th CBSE,Why Do We Fall Ill?,5eda615e44008f129d1a1014
CBSE,9th CBSE,Natural Resources,5eda616144008f129d1a1054
CBSE,9th CBSE,Improvement in Food Resources,5eda616e44008f129d1a113e
CBSE,9th CBSE,The Fundamental Unit of Life,5efd702827278334e9e79fdd
CBSE,9th CBSE,Tissues,5efd702a27278334e9e7a0f6
CBSE,9th CBSE,Improvement in Food Resources,5efd702c27278334e9e7a1f8
CBSE,9th CBSE,Diversity in Living Organisms,5efd702f27278334e9e7a44c
CBSE,9th CBSE,Why Do We Fall ILL,5efd703127278334e9e7a5b4
CBSE,9th CBSE,Natural Resources,5efd703327278334e9e7a69b
CBSE,9th CBSE,The Fundamental Unit of Life,5f04767227278334e9eecb11
CBSE,9th CBSE,Tissues,5f04767327278334e9eecba7
CBSE,9th CBSE,Diversity in Living Organisms,5f04767427278334e9eecc68
CBSE,9th CBSE,Why Do We Fall ill,5f04767527278334e9eeccf5
CBSE,9th CBSE,Natural Resources,5f04767627278334e9eecd5f
CBSE,9th CBSE,Improvement in Food Resources,5f04767627278334e9eecdb9
CBSE,9th CBSE,NUMBER SYSTEMS,5ec04feac2ecd101168294f4
CBSE,9th CBSE,POLYNOMIALS,5ec04feac2ecd10116829506
CBSE,9th CBSE,COORDINATE GEOMETRY,5ec04febc2ecd10116829526
CBSE,9th CBSE,LINEAR EQUATIONS IN TWO VARIABLES,5ec04febc2ecd10116829530
CBSE,9th CBSE,INTRODUCTION TO EUCLID'S GEOMETRY,5ec04febc2ecd1011682953e
CBSE,9th CBSE,LINES AND ANGLES,5ec04fecc2ecd10116829556
CBSE,9th CBSE,TRIANGLES,5ec04fedc2ecd10116829589
CBSE,9th CBSE,QUADRILATERALS,5ec04feec2ecd101168295bd
CBSE,9th CBSE,AREAS OF PARALLELOGRAMS AND TRIANGLES,5ec04fefc2ecd101168295e3
CBSE,9th CBSE,CIRCLES,5ec04fefc2ecd101168295f9
CBSE,9th CBSE,CONSTRUCTIONS,5ec04ff0c2ecd10116829634
CBSE,9th CBSE,HERON'S FORMULA,5ec04ff1c2ecd1011682965f
CBSE,9th CBSE,SURFACE AREAS AND VOLUMES,5ec04ff1c2ecd10116829669
CBSE,9th CBSE,STATISTICS,5ec04ff2c2ecd1011682967f
CBSE,9th CBSE,PROBABILITY,5ec04ff2c2ecd10116829693
CBSE,9th CBSE,Number Systems,5eda2e2e44008f129d19e894
CBSE,9th CBSE,Polynomials,5eda2e3144008f129d19e8ca
CBSE,9th CBSE,Coordinate Geometry,5eda2e3344008f129d19e8f8
CBSE,9th CBSE,Linear Equations in Two Variables,5eda2e3444008f129d19e904
CBSE,9th CBSE,Introduction to Euclid's Geometry,5eda2e3544008f129d19e918
CBSE,9th CBSE,Lines and Angles,5eda2e3644008f129d19e936
CBSE,9th CBSE,Triangles,5eda2e3844008f129d19e95c
CBSE,9th CBSE,Quadrilaterals,5eda2e3944008f129d19e978
CBSE,9th CBSE,Areas of Parallelograms and Triangles,5eda2e3b44008f129d19e99e
CBSE,9th CBSE,Circles,5eda2e3c44008f129d19e9bc
CBSE,9th CBSE,Constructions,5eda2e3d44008f129d19e9c8
CBSE,9th CBSE,Heron's Formula,5eda2e3d44008f129d19e9cc
CBSE,9th CBSE,Surface Areas and Volumes,5eda2e3e44008f129d19e9dc
CBSE,9th CBSE,Statistics,5eda2e4044008f129d19e9fe
CBSE,9th CBSE,Probability,5eda2e4244008f129d19ea2e
CBSE,9th CBSE,NUMBER SYSTEMS,5efcad9a27278334e9e73f04
CBSE,9th CBSE,POLYNOMIALS,5efcad9a27278334e9e73f14
CBSE,9th CBSE,COORDINATE GEOMETRY,5efcad9a27278334e9e73f26
CBSE,9th CBSE,LINEAR EQUATIONS IN TWO VARIABLES,5efcad9a27278334e9e73f32
CBSE,9th CBSE,INTRODUCTION TO EUCLID'S GEOMETRY,5efcad9a27278334e9e73f3e
CBSE,9th CBSE,LINES AND ANGLES,5efcad9a27278334e9e73f48
CBSE,9th CBSE,TRIANGLES,5efcad9a27278334e9e73f54
CBSE,9th CBSE,QUADRILATERALS,5efcad9a27278334e9e73f60
CBSE,9th CBSE,AREAS OF PARALLELOGRAMS AND TRIANGLES,5efcad9b27278334e9e73f72
CBSE,9th CBSE,CIRCLES,5efcad9b27278334e9e73f82
CBSE,9th CBSE,CONSTRUCTIONS,5efcad9b27278334e9e73f9b
CBSE,9th CBSE,HERON'S FORMULA,5efcad9b27278334e9e73fa3
CBSE,9th CBSE,SURFACE AREAS AND VOLUMES,5efcad9b27278334e9e73faf
CBSE,9th CBSE,STATISTICS AND PROBABILITY,5efcad9b27278334e9e73fc3
CBSE,9th CBSE,Motion,5f59b2c9a76cc40b0678b615
CBSE,9th CBSE,Forces and Laws of Motion,5f59b768cdb9fe55ae669db2
CBSE,9th CBSE,Gravitation,5f59bb4b9f347739ee76c3a4
CBSE,9th CBSE,Work and Energy,5f59ea28108ed09c40cbaba4
CBSE,9th CBSE,Sound,5f59ecf03298ebdadbc31a49
CBSE,9th CBSE,Matter in Our Surroundings,5ebe775bc2ecd10116807797
CBSE,9th CBSE,Structure of the Atom,5ebe775fc2ecd10116807823
CBSE,9th CBSE,Atoms and Molecules,5ebe7760c2ecd10116807862
CBSE,9th CBSE,Is Matter Around us Pure?,5ebe7761c2ecd101168078b9
CBSE,9th CBSE,Matter in Our Surroundings,5ee49518456475c9ed5bff22
CBSE,9th CBSE,Is Matter Around Us Pure?,5ee4951d456475c9ed5bffb5
CBSE,9th CBSE,Atoms And Molecules,5ee49522456475c9ed5c0070
CBSE,9th CBSE,Structure of Atom,5ee49528456475c9ed5c0121
CBSE,9th CBSE,The Matter in Our Surroundings,5edf45183dc2504431c9d23f
CBSE,9th CBSE,Is Matter Around Us Pure?,5edf451f3dc2504431c9d2cf
CBSE,9th CBSE,Atoms and Molecules,5edf452a3dc2504431c9d389
CBSE,9th CBSE,Structure of Atom,5edf45303dc2504431c9d3eb
CBSE,9th CBSE,MATTER IN OUR SURROUNDINGS,5f04260227278334e9ee0fdc
CBSE,9th CBSE,IS MATTER AROUND US PURE,5f04260227278334e9ee1059
CBSE,9th CBSE,ATOMS AND MOLECULES,5f04260427278334e9ee1155
CBSE,9th CBSE,STRUCTURE OF ATOM,5f04260527278334e9ee11cd
CBSE,9th CBSE,Matter In Our Surroundings,5f04316f27278334e9ee2d33
CBSE,9th CBSE,Is Matter Around Us Pure,5f04317027278334e9ee2dba
CBSE,9th CBSE,Atoms And Molecules,5f04317227278334e9ee2e97
CBSE,9th CBSE,Structure Of Atom,5f04317227278334e9ee2eea
CBSE,9th CBSE,Matter in Our Surroundings,5f1586ce7f10acd64620f342
CBSE,9th CBSE,Is Matter Around Us Pure?,5f1586cf7f10acd64620f3f3
CBSE,9th CBSE,Atoms and Molecules,5f1586d27f10acd64620f5d7
CBSE,9th CBSE,Structure of the Atom,5f1586d37f10acd64620f64f
CBSE,9th CBSE,Real Numbers,5ebeac1bc2ecd1011680d9f7
CBSE,9th CBSE,Algebra,5ebeac1bc2ecd1011680da00
CBSE,9th CBSE,Coordinate Geometry,5ebeac1bc2ecd1011680da0d
CBSE,9th CBSE,Geometry,5ebeac1cc2ecd1011680da13
CBSE,9th CBSE,Mensuration,5ebeac1cc2ecd1011680da39
CBSE,9th CBSE,Statistics and Probability,5ebeac1dc2ecd1011680da41
CBSE,9th CBSE,MATTER IN OUR SURROUNDINGS,5ebeaf3ac2ecd1011680ddb5
CBSE,9th CBSE,IS MATTER AROUND US PURE?,5ebeaf3ac2ecd1011680ddd9
CBSE,9th CBSE,ATOMS AND MOLECULES,5ebeaf3bc2ecd1011680de11
CBSE,9th CBSE,STRUCTURE OF THE ATOM,5ebeaf3cc2ecd1011680de3b
CBSE,9th CBSE,THE FUNDAMENTAL UNIT OF LIFE,5ebeaf3dc2ecd1011680de5b
CBSE,9th CBSE,TISSUES,5ebeaf3ec2ecd1011680de7b
CBSE,9th CBSE,DIVERSITY IN LIVING ORGANISMS,5ebeaf3ec2ecd1011680de93
CBSE,9th CBSE,MOTION,5ebeaf40c2ecd1011680ded5
CBSE,9th CBSE,FORCE AND LAWS OF MOTION,5ebeaf40c2ecd1011680def3
CBSE,9th CBSE,GRAVITATION,5ebeaf41c2ecd1011680df03
CBSE,9th CBSE,WORK AND ENERGY,5ebeaf41c2ecd1011680df23
CBSE,9th CBSE,SOUND,5ebeaf42c2ecd1011680df3f
CBSE,9th CBSE,WHY DO WE FALL ILL?,5ebeaf43c2ecd1011680df5d
CBSE,9th CBSE,NATURAL RESOURCES,5ebeaf44c2ecd1011680df7f
CBSE,9th CBSE,IMPROVEMENT IN FOOD RESOURCES,5ebeaf44c2ecd1011680dfa2
CBSE,9th CBSE,NUMBER SYSTEM,5f63613619fccd9bf35b0d6c
CBSE,9th CBSE,EXPONENTS OF REAL NUMBERS,5f63613ff4044f516204de49
CBSE,9th CBSE,RATIONALISATION,5f63617c0525a71d243d6246
CBSE,9th CBSE,ALGEBRAIC IDENTITIES,5f636187073a83a6ed7f06c3
CBSE,9th CBSE,FACTORIZATION OF ALGEBRAIC EXPRESSIONS,5f63619588127153f1949425
CBSE,9th CBSE,FACTORIZATION OF POLYNOMIALS,5f6363d1f4044f516204de7e
CBSE,9th CBSE,LINEAR EQUATIONS IN TWO VARIABLES,5f6363f2d955a1b19e50ee81
CBSE,9th CBSE,CO-ORDINATE GEOMETRY,5f6363f2d955a1b19e50ee93
CBSE,9th CBSE,INTRODUCTION TO EUCLID'S GEOMETRY,5f644ee0a3e4241db471dfe1
CBSE,9th CBSE,LINES AND ANGLES,5f644ee1a3e4241db471e023
CBSE,9th CBSE,TRIANGLE AND ITS ANGLES,5f644ee1a3e4241db471e061
CBSE,9th CBSE,CONGRUENT TRIANGLES,5f644ee1a3e4241db471e07d
